master_text_id,roles,cards,source_japanese,list_index,list1_japanese,dormant_list2_reference,translation
849,rules,245:6_S3:DM-06 S3:ゼータ・トゥレイト,"■進化－自分のサバイバー１体の上に置く。
■このクリーチャーがバトルゾーンに出たとき、バトルゾーンにあるサバイバーの数と同じ枚数のカードを引いてもよい。
■Ｗ・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを２枚ブレイクする）",383,"＊進化－自分のサバイバー1体の上に置く。
＊このクリーチャーがバトルゾーンに出たとき、バトルゾーンにあるサバイバーの数と同じ枚数のカードを引いてもよい。
＊W・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを2枚ブレイクする）","Evolution-Put on one of your Survivors.
When this creature is put into the battle zone, count the number of Survivors in the battle zone. You may draw that many cards.
Double breaker (This creature breaks 2 shields.)","■ Evolution-Put on one of your Survivors.
■ When you put this creature into the battle zone, you may draw a card for each Survivor in the battle zone.
■ Double breaker (This creature breaks 2 shields.)"
850,race,245:6_S3:DM-06 S3:ゼータ・トゥレイト,サバイバー,384,サバイバー,サバイバー,Survivor
851,name,246:6_S4:DM-06 S4:クリスタル・ジャベリン,クリスタル・ジャベリン,385,クリスタル・ジャベリン,Crystal Javelin,Crystal Jouster
852,rules,246:6_S4:DM-06 S4:クリスタル・ジャベリン,"■進化－自分のリキッド・ピープル１体の上に置く。
■Ｗ・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを２枚ブレイクする）
■このクリーチャーがバトルゾーンから自分の墓地に置かれた場合、このクリーチャーを自分の手札に戻す。",386,"＊進化－自分のリキッド・ピープル1体の上に置く。
＊W・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを2枚ブレイクする）
＊このクリーチャーがバトルゾーンから自分の墓地に置かれた場合、このクリーチャーを自分の手札に戻す。","Evolution-Put on one of your Liquid People.
Double breaker (This creature breaks 2 shields.)
If this creature is put from the battle zone into your graveyard, then put this creature into your hand.","■ Evolution-Put on one of your Liquid People.
■ Double breaker (This creature breaks 2 shields.)
■ When this creature would be destroyed, return it to your hand instead."
853,flavor,246:6_S4:DM-06 S4:クリスタル・ジャベリン,一つにして無限の戦士。,387,一つにして無限の戦士。,An infinite number of warriors in one.,
854,race,246:6_S4:DM-06 S4:クリスタル・ジャベリン,リキッド・ピープル,388,リキッド・ピープル,リキッド・ピープル,Liquid People
855,name,247:6_S5:DM-06 S5:超幻獣グラザルド,超幻獣グラザルド,389,超幻獣グラザルド,Phantasmal Beast Grazald,Phantasmal Horror Gigazald
856,rules,247:6_S5:DM-06 S5:超幻獣グラザルド,"■進化－自分のキマイラ１体の上に置く。
■このクリーチャーがバトルゾーンにある間、バトルゾーンにある自分の闇のクリーチャーをタップし、攻撃する代わりに次の[Ｔ]能力を使ってもよい。
[Ｔ]－相手の手札からカードを１枚見ないで選び、持ち主の墓地に置く。",390,"＊進化－自分のキマイラ1体の上に置く。
＊このクリーチャーがバトルゾーンにある間、バトルゾーンにある自分の闇のクリーチャーをタップし、攻撃する代わりに次の t 能力を使ってもよい。
 t 相手の手札からカードを1枚見ないで選び、持ち主の墓地に置く。","Evolution-Put on one of your Chimeras.
While this creature is in the battle zone, each of your darkness creatures may tap instead of attacking to use this t ability:
t Your opponent discards a card at random from his or her hand.","■ Evolution-Put on one of your Chimeras.
■ Each of your darkness creatures may tap instead of attacking to use this creature's tap ability.
 Your opponent discards a card at random from his hand."
857,race,247:6_S5:DM-06 S5:超幻獣グラザルド,キマイラ,391,キマイラ,キマイラ,Chimera
858,name,248:6_S6:DM-06 S6:憤怒の猛将ダイダロス,憤怒の猛将ダイダロス,392,憤怒の猛将ダイダロス,"Daidalos, General of Fury","Daidalos, General of Fury"
859,rules,248:6_S6:DM-06 S6:憤怒の猛将ダイダロス,"■バトルゾーンにある、自分の他のクリーチャー１体を自分の墓地に置かなければ、このクリーチャーは攻撃することができない。
■Ｗ・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを２枚ブレイクする）",393,"＊バトルゾーンにある、自分の他のクリーチャー1体を自分の墓地に置かなければ、このクリーチャーは攻撃することができない。
＊W・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを2枚ブレイクする）","To have this creature attack, put 1 of your other creatures from the battle zone into your graveyard.
Double breaker (This creature breaks 2 shields.)","■ Whenever this creature attacks, destroy one of your creatures.
■ Double breaker (This creature breaks 2 shields.)"
860,flavor,248:6_S6:DM-06 S6:憤怒の猛将ダイダロス,怒りの瘴気は味方すら巻き込む。,394,怒りの瘴気は味方すら巻き込む。,Its cloud of rage distinguishes not between friend and foe.,
861,race,248:6_S6:DM-06 S6:憤怒の猛将ダイダロス,デーモン・コマンド,395,デーモン・コマンド,デーモン・コマンド,Demon Command
862,name,249:6_S7:DM-06 S7:甲冑神龍エグゼキューター,甲冑神龍エグゼキューター,396,甲冑神龍エグゼキューター,Armored Reptile Executor,Lava Walker Executo
863,rules,249:6_S7:DM-06 S7:甲冑神龍エグゼキューター,"■進化－自分のドラゴノイド１体の上に置く。
■このクリーチャーがバトルゾーンにある間、バトルゾーンにある自分の火のクリーチャーをタップし、攻撃する代わりに次の[Ｔ]能力を使ってもよい。
[Ｔ]－バトルゾーンにある自分の火のクリーチャーを１体選ぶ。このターンが終わるまで、そのクリーチャーのパワーは+3000される。",397,"＊進化－自分のドラゴノイド1体の上に置く。
＊このクリーチャーがバトルゾーンにある間、バトルゾーンにある自分の火のクリーチャーをタップし、攻撃する代わりに次の t 能力を使ってもよい。
 t バトルゾーンにある自分の火のクリーチャーを1体選ぶ。このターンが終わるまで、そのクリーチャーのパワーは+3000される。","Evolution-Put on one of your Dragonoids.
While this creature is in the battle zone, each of your fire creatures may tap instead of attacking to use this t ability:
t One of your fire creatures gets +3000 power until the end of the turn.","■ Evolution-Put on one of your Dragonoids.
■ Each of your fire creatures may tap instead of attacking to use this creature's tap ability.
 One of your fire creatures in the battle zone gets +3000 power until the end of the turn."
864,race,249:6_S7:DM-06 S7:甲冑神龍エグゼキューター,ドラゴノイド,398,ドラゴノイド,ドラゴノイド,Dragonoid
865,name,250:6_S8:DM-06 S8:ボルメテウス・ホワイト・ドラゴン,ボルメテウス・ホワイト・ドラゴン,399,ボルメテウス・ホワイト・ドラゴン,Bolmeteus White Dragon,Bolmeteus Steel Dragon
866,rules,250:6_S8:DM-06 S8:ボルメテウス・ホワイト・ドラゴン,"■Ｗ・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを２枚ブレイクする）
■このクリーチャーがシールドをブレイクしたとき、相手はそのシールドを持ち主の墓地に置く。（その「Ｓ・トリガー」は使えない）",400,"＊W・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを2枚ブレイクする）
＊このクリーチャーがシールドをブレイクしたとき、相手はそのシールドを持ち主の墓地に置く。（その「Ｓ・トリガー」は使えない）","Double breaker (This creature breaks 2 shields.)
Whenever this creature breaks a shield, your opponent puts that shield into his or her graveyard. (If that shield has a ""shield trigger,"" it doesn't work.)","■ Double breaker (This creature breaks 2 shields.)
■ Whenever this creature would break a shield, your opponent puts that shield into his graveyard instead."
867,flavor,250:6_S8:DM-06 S8:ボルメテウス・ホワイト・ドラゴン,気高き怒りに触れる者、百万回死んでもおかしくない。,401,気高き怒りに触れる者、百万回死んでもおかしくない。,"If you anger it, be glad you only have one life to lose.",
868,race,250:6_S8:DM-06 S8:ボルメテウス・ホワイト・ドラゴン,アーマード・ドラゴン,402,アーマード・ドラゴン,アーマード・ドラゴン,Armored Dragon
869,name,251:6_S9:DM-06 S9:大昆虫ガイアマンティス,大昆虫ガイアマンティス,403,大昆虫ガイアマンティス,Gigainsect Gaea Mantis,"Ultra Mantis, Scourge of Fate"
870,rules,251:6_S9:DM-06 S9:大昆虫ガイアマンティス,"■進化―自分のジャイアント・インセクト１体の上に置く。
■このクリーチャーは、パワー8000以下のクリーチャーにブロックされない。
■Ｗ・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを２枚ブレイクする）",404,"＊進化－自分のジャイアント・インセクト１体の上に置く。
＊このクリーチャーは、パワー8000以下のクリーチャーにブロックされない。
＊W・ブレイカー（シールドを攻撃したとき、このクリーチャーはシールドを2枚ブレイクする）","Evolution-Put on one of your Giant Insects.
This creature can't be blocked by any creature that has power 8000 or less.
Double breaker (This creature breaks 2 shields.)","■ Evolution-Put on one of your Giant Insects.
■ This creature can't be blocked by any creature that has power 8000 or less.
■ Double breaker (This creature breaks 2 shields.)"
871,flavor,251:6_S9:DM-06 S9:大昆虫ガイアマンティス,その刃が閃くとき、邪悪を退け魔黒を滅す。,405,その刃が閃くとき、邪悪を退け魔黒を滅す。,One flash of its blades blinds evil and drives away the darkness.,
